CMPD_CHEMBLID	MOLWEIGHT	ALOGP	PSA	CANONICAL_SMILES	STANDARD_TYPE	STANDARD_VALUE	STANDARD_UNITS
CHEMBL3937919	546.99	4.9	112.71	CC(=O)N1CCC(C1)N=C(O)c2cc(NC(=O)c3cc(c(F)cc3Cl)c4ccccn4)n(n2)c5ccccc5	IC50	59.4	nM
CHEMBL2151320	338.35	2.55	97.2	C[C@H](Nc1ccc2ncn(c3cc(C)[nH]n3)c2n1)c4ncc(F)cn4	IC50	61	nM
CHEMBL3666340	497.48	4.37	107.59	CC(C)n1cc(C(=O)c2cncc(NC(=O)Cc3cn(nc3C(F)(F)F)C4CC4)c2)c5cncnc15	IC50	62.6	nM
CHEMBL3661467	492.46	4.71	113.56	CC(C)n1cc(C(=O)c2cncc(NC(=O)Cc3ccc(C#N)c(c3)C(F)(F)F)c2)c4cncnc14	IC50	63.3	nM
CHEMBL3960497	473.42	3.11	131.31	CC(CO)n1cc(C(=O)c2cncc(c2)N=C(O)Cn3cc(nn3)C(F)(F)F)c4cnccc14	IC50	63.9	nM
CHEMBL3909012	527.34	5.47	136.48	OC(=N)CN=C(O)c1cc(NC(=O)c2cc(c(Cl)cc2Cl)c3ccc(F)cn3)n(n1)c4ccccc4	IC50	64.1	nM
CHEMBL3671369	456.47	2.94	129.19	COc1nccn2cc(nc12)C(=O)Nc3cncc(c3)C(=O)c4cn(C(C)C)c5ncncc45	IC50	64.6	nM
CHEMBL403342	395.51	4.38	90.7	Cc1ccc(Sc2cnc(Nc3ccccn3)s2)cc1C(=O)NCCC#N	IC50	65	nM
CHEMBL3666266	517.44	3.17	130.23	CC(CO)(CO)n1cc(C(=O)c2cncc(NC(=O)c3ccc(c(F)c3)C(F)(F)F)c2)c4cncnc14	IC50	69	nM
CHEMBL3671456	450.89	3.16	122.63	CC(C)n1cc(C(=O)C2=CNC(=O)C(=C2)NC(=O)Cc3ccc(Cl)cn3)c4cncnc14	IC50	71.2	nM
CHEMBL3661547	466.55	4.92	105.56	CC(C)n1cc(C(=O)c2cncc(NC(=O)Cc3c(C)[nH]c4ccc(C)cc34)c2)c5cncnc15	IC50	71.5	nM
CHEMBL3901944	549.42	5.49	124.2	OC(=N)C1CCN(C1)C(=O)c2cc(NC(=O)c3cc(c(Cl)cc3Cl)c4ccccn4)n(n2)c5ccccc5	IC50	75.1	nM
CHEMBL3676057	398.44	2.02	95.65	C[C@@H](O)CNC(=O)c1cnn2ccc(nc12)N3CCC[C@@H]3c4cc(F)cnc4C	IC50	76.4	nM
CHEMBL3946499	527.39	4.66	106.14	CN(CCN)C(=O)c1cc(NC(=O)c2cc(c(Cl)cc2Cl)c3ncccc3F)n(n1)c4ccccc4	IC50	79.4	nM
CHEMBL3897698	651.75	7.27	163.24	CC(=Nc1ccc(cc1)n2nc(cc2NC(=Nc3cnc(Oc4ccc(cc4)c5cnc(s5)N6CCCC6=O)nc3)O)C(C)(C)C)O	IC50	80	nM
CHEMBL3676056	384.42	1.64	95.65	Cc1ncc(F)cc1[C@H]2CCCN2c3ccn4ncc(C(=O)NCCO)c4n3	IC50	83	nM
CHEMBL3666372	429.48	3.88	118.45	CC(C)n1cc(C(=O)c2cncc(NC(=O)c3c[nH]nc3C4CCC4)c2)c5cncnc15	IC50	84.3	nM
CHEMBL3666409	426.44	2.93	119.96	CC(C)n1cc(C(=O)c2cncc(NC(=O)c3ccn4ncnc4c3)c2)c5cncnc15	IC50	93.4	nM
CHEMBL3661481	440.47	3.02	120.48	CC(C)n1cc(C(=O)c2cncc(NC(=O)Cn3ncc4ncccc34)c2)c5cncnc15	IC50	95.5	nM
CHEMBL3659508	368.38	2.56	106.43	COc1nc(N[C@@H](C)c2ccc(F)cn2)nc3c1ncn3c4cc(C)[nH]n4	IC50	96	nM
CHEMBL3986328	491.91	4.68	101.63	OC(=NC1COC1)c2cc(NC(=O)c3cc(ccc3Cl)c4ncccc4F)n(n2)c5ccccc5	IC50	101	nM
CHEMBL3661509	417.47	3.09	107.59	CC(C)n1cc(C(=O)c2cncc(NC(=O)Cn3nc(C)cc3C)c2)c4cncnc14	IC50	102	nM
CHEMBL3661510	452.52	4.61	105.56	CC(C)n1cc(C(=O)c2cncc(NC(=O)Cc3c(C)[nH]c4ccccc34)c2)c5cncnc15	IC50	103	nM
CHEMBL3666419	431.5	3.58	107.59	CCCc1cc(C(=O)Nc2cncc(c2)C(=O)c3cn(C(C)C)c4ncncc34)n(C)n1	IC50	107	nM
CHEMBL3661560	425.45	3.09	126.45	CC(C)n1cc(C(=O)c2cncc(NC(=O)Cc3ccc(cn3)C#N)c2)c4cncnc14	IC50	110	nM
CHEMBL3661600	515.5	3.59	127.82	CC(C)n1ncc(CC(=O)Nc2cncc(c2)C(=O)c3cn([C@H](C)CO)c4ncncc34)c1C(F)(F)F	IC50	110	nM
CHEMBL3675993	414.44	1.34	104.88	COCC(O)CNC(=O)c1cnn2ccc(nc12)N3CCCC3c4cncc(F)c4	IC50	131.2	nM
CHEMBL3945468	518.98	4.99	95.64	CN1CC[C@H](C1)N=C(O)c2cc(NC(=O)c3cc(ccc3Cl)c4ncccc4F)n(n2)c5ccccc5	IC50	132	nM
CHEMBL3661466	424.46	3.69	113.56	CC(C)n1cc(C(=O)c2cncc(NC(=O)Cc3ccc(cc3)C#N)c2)c4cncnc14	IC50	135	nM
CHEMBL3967923	478.92	4.24	118.42	NCCN=C(O)c1cc(NC(=O)c2cc(ccc2Cl)c3ncccc3F)n(n1)c4ccccc4	IC50	142.2	nM
CHEMBL3666338	448.91	3.93	115.79	CC(C)n1cc(C(=O)c2cncc(NC(=O)C(N)c3ccc(Cl)cc3)c2)c4cncnc14	IC50	153	nM
CHEMBL3666382	443.44	3.91	118.45	CC(C)n1cc(C(=O)c2cncc(NC(=O)c3cc4cc(F)cnc4[nH]3)c2)c5cncnc15	IC50	153	nM
CHEMBL3666431	466.5	4.45	111.89	COc1ccc2ncc(cc2c1)C(=O)Nc3cncc(c3)C(=O)c4cn(C(C)C)c5ncncc45	IC50	155	nM
CHEMBL3971311	546.95	4.32	143.34	Cn1c(O)nnc1CN=C(O)c2cc(NC(=O)c3cc(c(F)cc3Cl)c4ccccn4)n(n2)c5ccccc5	IC50	156	nM
CHEMBL3929199	518.98	5.04	104.43	OC(=NC1CCNCC1)c2cc(NC(=O)c3cc(ccc3Cl)c4ncccc4F)n(n2)c5ccccc5	IC50	159	nM
CHEMBL2037194	420.47	5.5	86.02	O=C(Nc1cccc(Nc2ccc3\C(=C\c4ccc[nH]4)\C(=O)Nc3c2)c1)c5ccccc5	IC50	160	nM
CHEMBL3928404	700.62	8.06	138.61	OC(=Nc1cnc(Oc2ccc(cc2)c3cnc(s3)N4CCCCC4=O)nc1)Nc5cc(cnc5c6ccc(nc6)C(F)(F)F)C(F)(F)F	IC50	160	nM
CHEMBL3966482	509.4	5.15	118.42	C[C@@H](CN)N=C(O)c1cc(NC(=O)c2cc(c(Cl)cc2Cl)c3ccccn3)n(n1)c4ccccc4	IC50	172	nM
CHEMBL3673443	525.61	4.12	101.14	COc1ccc(COc2ccc(Cn3cnc4cc(ccc34)n5cc(nn5)C6CCCNC6)cc2OC)cn1	IC50	175	nM
CHEMBL3929612	604.66	8.21	107.78	CCN=C1NC=C(S1)c2ccc(Oc3ccc(cn3)N=C(O)Nc4cc(cnc4c5ccc(C)c(C)c5)C(F)(F)F)cc2	IC50	180	nM
CHEMBL3909734	423.48	4.95	104.16	CC(C)n1cc(C(=O)c2cncc(c2)N=C(O)Cc3ccc(cc3)C#N)c4cnccc14	IC50	180	nM
CHEMBL3924208	445.48	3.24	120.31	CC(C)c1cn(CC(=Nc2cc(ccn2)C(=O)c3cn(C4COC4)c5ccncc35)O)nn1	IC50	186	nM
CHEMBL3946331	417.44	4.61	93.26	CC(C)n1cc(C(=O)c2cncc(c2)N=C(O)Cc3ccc(F)cn3)c4cnccc14	IC50	192	nM
CHEMBL3932126	518.98	5.04	104.43	OC(=NC1CCCNC1)c2cc(NC(=O)c3cc(ccc3Cl)c4ncccc4F)n(n2)c5ccccc5	IC50	211	nM
CHEMBL3932232	518.98	4.85	95.64	CN1CC(CN=C(O)c2cc(NC(=O)c3cc(c(F)cc3Cl)c4ccccn4)n(n2)c5ccccc5)C1	IC50	223	nM
CHEMBL3666408	437.46	3.83	115.55	CC(C)n1cc(C(=O)c2cncc(NC(=O)c3cnnc4ccccc34)c2)c5cncnc15	IC50	228	nM
CHEMBL3661513	474.91	3.68	120.48	CC(C)n1cc(C(=O)c2cncc(NC(=O)Cn3nnc4cc(Cl)ccc34)c2)c5cncnc15	IC50	233	nM
CHEMBL3661553	440.47	3.09	131.34	CC(C)n1cc(C(=O)c2cncc(NC(=O)Cc3c[nH]c4nccnc34)c2)c5cncnc15	IC50	234	nM
CHEMBL3666308	485.43	2.66	116.82	CC1(COC1)n2cc(C(=O)c3cncc(NC(=O)Cn4ccc(n4)C(F)(F)F)c3)c5cncnc25	IC50	238	nM
CHEMBL3661518	487.95	4.36	107.59	CC(C)n1cc(C(=O)c2cncc(NC(=O)Cc3nn(C)c4ccc(Cl)cc34)c2)c5cncnc15	IC50	244	nM
CHEMBL3919939	552.35	5.52	131.32	OC(=NCc1ocnn1)c2cc(NC(=O)c3cc(c(Cl)cc3Cl)c4ccc(F)cn4)n(n2)c5ccccc5	IC50	253	nM
CHEMBL3922708	500.45	5.2	100.6	CC(CO)n1cc(C(=O)c2cncc(c2)N=C(O)Cc3ccc(cc3)C(F)(F)F)c4cncc(F)c14	IC50	264	nM
CHEMBL497854	390.25	3.49	104.55	Cc1cc(CNc2ncc(Br)c(Nc3cc([nH]n3)C4CC4)n2)on1	IC50	270	nM
CHEMBL3661602	493.55	2.2	144.14	C[C@H](CO)n1cc(C(=O)c2cncc(NC(=O)Cc3cccc(c3)S(=O)(=O)C)c2)c4cncnc14	IC50	272	nM
CHEMBL3919937	529.96	5.22	110.22	Cn1cnc(CN=C(O)c2cc(NC(=O)c3cc(ccc3Cl)c4ncccc4F)n(n2)c5ccccc5)c1	IC50	290	nM
CHEMBL3675971	396.43	2.08	75.86	COC1CN(C1)C(=O)c2cnn3ccc(nc23)N4CCC[C@@H]4c5cncc(F)c5	IC50	342.5	nM
CHEMBL3673473	499.57	3.65	94.76	COc1ccc(COc2ccc(Cn3cnc4cc(cnc34)C5=CC6(O)CCCN5C6)cc2OC)cn1	IC50	360	nM
CHEMBL3666334	453.42	4.91	89.77	CC(C)n1cc(C(=O)c2cncc(NC(=O)c3ccc(cc3)C(F)(F)F)c2)c4cncnc14	IC50	362	nM
CHEMBL3666447	420.86	3.94	102.66	CC(C)n1cc(C(=O)c2cncc(NC(=O)c3ccc(Cl)cn3)c2)c4cncnc14	IC50	400	nM
CHEMBL3901248	457.47	4.06	124.39	CC(CO)n1cc(C(=O)c2cncc(c2)N=C(O)Cc3ccc(cc3)C#N)c4cncc(F)c14	IC50	418	nM
CHEMBL3666300	478.9	2	132.12	OCC1(COC1)n2cc(C(=O)c3cncc(NC(=O)Cc4ccc(Cl)cn4)c3)c5cncnc25	IC50	428	nM
CHEMBL3958596	559.05	5.77	95.64	OC(=NCC12CCN(CC1)CC2)c3cc(NC(=O)c4cc(ccc4Cl)c5ncccc5F)n(n3)c6ccccc6	IC50	429	nM
CHEMBL3926665	527.39	5.28	118.42	C[C@H](N)CN=C(O)c1cc(NC(=O)c2cc(c(Cl)cc2Cl)c3ccc(F)cn3)n(n1)c4ccccc4	IC50	429	nM
CHEMBL3593777	379.4	1.96	123.72	NC(=O)c1cnc2[nH]ccc2c1N[C@@H]3CCN(C[C@@H]3F)c4ccc(cn4)C#N	IC50	470	nM
CHEMBL3659507	437.48	3.15	118.46	C[C@H](Nc1nc(NC2CCOCC2)c3ncn(c4cc(C)[nH]n4)c3n1)c5ccc(F)cn5	IC50	475	nM
CHEMBL3952584	405.48	4.53	93.26	CC(C)n1cc(C(=O)c2ccnc(c2)N=C(O)Cc3cscn3)c4cnccc14	IC50	536	nM
CHEMBL3675969	380.43	2.84	66.63	Fc1cncc(c1)[C@H]2CCCN2c3ccn4ncc(C(=O)N5CCCC5)c4n3	IC50	568.2	nM
CHEMBL3666305	391.82	3.42	100.63	Clc1ccc(CC(=O)Nc2cncc(c2)C(=O)c3c[nH]c4ncncc34)cc1	IC50	592	nM
CHEMBL3666362	467.49	2.93	133.37	CC(C)n1cc(C(=O)c2cncc(NC(=O)Cn3nnnc3c4ccccc4)c2)c5cncnc15	IC50	716	nM
CHEMBL3596864	430.53	6.76	76.14	CC(C)c1ccc(NC(=O)Nc2cccc(Oc3cncc(n3)c4ccsc4)c2)cc1	IC50	870	nM
CHEMBL3978622	508.92	4.39	104.43	OC(=NC1CNC1)c2cc(NC(=O)c3cc(c(F)cc3Cl)c4ncccc4F)n(n2)c5ccccc5	IC50	891	nM
CHEMBL3911295	433.47	3.27	120.31	COCc1cn(CC(=Nc2cncc(c2)C(=O)c3cn(C(C)C)c4ccncc34)O)nn1	IC50	904	nM
CHEMBL3661508	389.42	2.47	107.59	CC(C)n1cc(C(=O)c2cncc(NC(=O)Cn3cccn3)c2)c4cncnc14	IC50	976	nM
CHEMBL3972864	389.42	4.06	106.4	CC(C)n1cc(C(=O)c2ccnc(c2)N=C(O)Cc3ccon3)c4cnccc14	IC50	1080	nM
CHEMBL3978060	522.97	3.87	124.66	OCCNCCN=C(O)c1cc(NC(=O)c2cc(ccc2Cl)c3ncccc3F)n(n1)c4ccccc4	IC50	1110	nM
CHEMBL3666376	401.43	2.99	115.55	CC(C)n1cc(C(=O)c2cncc(NC(=O)c3cnc(C)cn3)c2)c4cncnc14	IC50	1360	nM
CHEMBL3666288	503.56	5.05	106.84	CC(C)n1cc(C(=O)c2cncc(NC(=O)Cc3ccc(cc3)C(=O)c4ccccc4)c2)c5cncnc15	IC50	1370	nM
CHEMBL3924217	402.46	3.81	98.19	CC(C)n1cc(C(=O)c2cncc(c2)N=C(O)Cc3cncn3C)c4cnccc14	IC50	1570	nM
CHEMBL3671389	441.45	3.74	128.69	CC(C)n1cc(C(=O)c2cncc(NC(=O)c3cnc4onc(C)c4c3)c2)c5cncnc15	IC50	1630	nM
CHEMBL3666460	415.46	3.3	115.55	CC(C)n1cc(C(=O)c2cncc(NC(=O)c3cc(C)nc(C)n3)c2)c4cncnc14	IC50	2160	nM
CHEMBL3666304	462.9	2.64	118.87	CNC(=O)Cn1cc(C(=O)c2cncc(NC(=O)Cc3ccc(Cl)cc3)c2)c4cncnc14	IC50	2640	nM
CHEMBL2403108	558.15	6.36	105.24	CC(C)Oc1cc(C2CCNCC2)c(C)cc1Nc3ncc(Cl)c(Nc4ccccc4S(=O)(=O)C(C)C)n3	IC50	2727	nM
CHEMBL3666364	391.39	2.58	128.69	CC(C)n1cc(C(=O)c2cncc(NC(=O)c3nonc3C)c2)c4cncnc14	IC50	2780	nM
CHEMBL3666414	425.45	3.54	107.07	CC(C)n1cc(C(=O)c2cncc(NC(=O)c3ccn4ccnc4c3)c2)c5cncnc15	IC50	2790	nM
CHEMBL3661573	371.4	2.78	89.77	Cn1cc(C(=O)c2cncc(NC(=O)Cc3ccccc3)c2)c4cncnc14	IC50	3080	nM
CHEMBL3904699	404.43	2.45	118.42	Cc1ccn(CC(=Nc2cc(ccn2)C(=O)c3cn(CCO)c4ccncc34)O)n1	IC50	3080	nM
CHEMBL3661563	439.4	3.79	89.77	Cn1cc(C(=O)c2cncc(NC(=O)Cc3ccccc3C(F)(F)F)c2)c4cncnc14	IC50	3100	nM
CHEMBL3666316	419.87	3.82	89.77	Cn1cc(C(=O)c2cncc(NC(=O)CCc3cccc(Cl)c3)c2)c4cncnc14	IC50	3100	nM
CHEMBL3666317	403.42	3.3	89.77	Cn1cc(C(=O)c2cncc(NC(=O)CCc3cccc(F)c3)c2)c4cncnc14	IC50	3100	nM
CHEMBL3964286	403.45	3.5	121.94	CC(C)n1cc(C(=O)c2ccnc(c2)N=C(O)Cc3n[nH]c(C)n3)c4cnccc14	IC50	3180	nM
CHEMBL3661587	407.38	3.05	89.77	Cn1cc(C(=O)c2cncc(NC(=O)Cc3c(F)cccc3F)c2)c4cncnc14	IC50	3570	nM
CHEMBL440470	301.26	0.84	112.78	OCCNN1C(=O)c2cccc3cc(cc(C1=O)c23)[N+](=O)[O-]	IC50	3720	nM
CHEMBL3661566	425.37	3.19	89.77	Cn1cc(C(=O)c2cncc(NC(=O)Cc3c(F)ccc(F)c3F)c2)c4cncnc14	IC50	3840	nM
CHEMBL403343	432.57	5.67	66.91	Cc1ccc(Sc2cnc(Nc3ccccn3)s2)cc1C(=O)NCc4ccccc4	IC50	5000	nM
CHEMBL253855	418.54	2.87	82.61	CC(=O)Nc1ncc(Sc2ccc(C)c(c2)C(=O)N3CCN(CC3)C(=O)C)s1	IC50	5000	nM
CHEMBL3666348	481.52	3.24	133.37	CC(C)n1cc(C(=O)c2cncc(NC(=O)Cn3nnnc3c4cccc(C)c4)c2)c5cncnc15	IC50	5040	nM
CHEMBL3666360	401.43	2.61	115.55	CC(C)n1cc(C(=O)c2cncc(NC(=O)Cc3cnccn3)c2)c4cncnc14	IC50	5100	nM
CHEMBL440470	301.26	0.84	112.78	OCCNN1C(=O)c2cccc3cc(cc(C1=O)c23)[N+](=O)[O-]	IC50	5880	nM
CHEMBL3629610	291.31	2.76	48.3	COc1ccc2C3=C(N(C)c4ccccc4C3=O)C(=O)c2c1	IC50	6600	nM
CHEMBL3666377	403.45	2.93	107.59	CC(C)n1cc(C(=O)c2cncc(NC(=O)c3cn(C)nc3C)c2)c4cncnc14	IC50	7120	nM
CHEMBL3671464	415.45	2.92	99	COCc1ccc(CC(=O)Nc2cncc(c2)C(=O)c3cn(C)c4ncncc34)cc1	IC50	9800	nM
CHEMBL3666327	397.44	3.26	89.77	Cn1cc(C(=O)c2cncc(NC(=O)C3(CC3)c4ccccc4)c2)c5cncnc15	IC50	9800	nM
CHEMBL3666442	440.47	3.24	119.96	CC(C)n1cc(C(=O)c2cncc(NC(=O)c3c(C)nc4ncccn34)c2)c5cncnc15	IC50	9800	nM
CHEMBL1922404	357.38	1.96	93.76	Cn1cc(cn1)c2ccc3nnc(Cc4cccc5C(=O)NC=Cc45)n3n2	IC50	10000	nM
CHEMBL590109	425.52	4.4	111.43	NCCn1cc(c2cc(c3cc4ccccc4s3)c5[nH]ncc5c2)c6nc(N)ncc16	IC50	10000	nM
CHEMBL3309995	334.34	1.76	113.58	Nc1ccc2c(c1)nc(Cc3ccc4OCOc4c3)n5nc(N)nc25	IC50	10000	nM
CHEMBL3318024	352.39	3.46	85.37	CCNC(=O)Nc1ccc2ncc(cc2n1)c3ccc(OC)c(OC)c3	IC50	100000	nM
CHEMBL3318025	380.45	4.23	85.37	COc1ccc(cc1OC)c2cnc3ccc(NC(=O)NC(C)(C)C)nc3c2	IC50	100000	nM
CHEMBL3780151	350.78	5.23	50.7	Fc1ccc(Nc2cncc3nc(cnc23)c4ccccc4)cc1Cl	IC50	100000	nM
CHEMBL3780350	322.37	4.42	50.7	C#Cc1cccc(Nc2nccc3nc(cnc23)c4ccccc4)c1	IC50	100000	nM
CHEMBL3780358	371.4	4.34	89.03	COc1cccc(NC(=O)Nc2cncc3nc(cnc23)c4ccccc4)c1	IC50	100000	nM
CHEMBL3780768	371.4	4.34	89.03	COc1cccc(NC(=O)Nc2nccc3nc(cnc23)c4ccccc4)c1	IC50	100000	nM
CHEMBL3596880	446.52	4.34	111.78	Cn1cc(cn1)c2cncc(Oc3cccc(NC(=O)Nc4cc(nn4C)C(C)(C)C)c3)n2	IC50		
CHEMBL3678285	483.58	4.57	105.9	COc1cc(Cn2c(N)nc3cc(cnc23)c4cnn(C)c4)ccc1OCc5ccc(nc5)C(C)C	IC50	0.2	nM
CHEMBL3673436	469.55	4.66	89.35	COc1ccc(COc2ccc(Cn3c(N)nc4cc(ccc34)c5cnn(C)c5)cc2OC)cc1	IC50	0.3	nM
CHEMBL3673489	558.51	5.7	93.01	COc1cc(Cn2c(N)nc3cc(cnc23)c4cnn(C)c4)ccc1OCc5ccc(cc5)C(F)(F)C(F)(F)F	IC50	0.3	nM
CHEMBL3981141	562.51	5.13	152.68	CS(=O)(=O)c1ccc(cc1NC(=Nc2cnc(Oc3ccc(cc3)c4cc(F)cnc4N)nc2)O)C(F)(F)F	IC50	0.4	nM
CHEMBL388978	466.54	4.35	69.45	CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35	IC50	0.5	nM
CHEMBL3671142	397.43	3.63	62.53	Fc1ccc(F)c(c1)[C@H]2CCCN2c3ccn4ncc(C(=O)NC5CCC5)c4n3	IC50	0.55	nM
CHEMBL3671148	427.46	3.26	71.76	Fc1ccc(F)c(c1)[C@H]2CCCN2c3ccn4ncc(C(=O)NC5CCOCC5)c4n3	IC50	0.6	nM
CHEMBL3582441	501.57	3.48	90.1	OC(=O)CN1CCN(CC1)c2cc(ccn2)c3cnc4ccc(nn34)N5CCC[C@@H]5c6cccc(F)c6	IC50	1	nM
CHEMBL3984502	551.46	5.31	149.25	Nc1ncc(F)cc1c2ccc(Oc3ncc(cn3)N=C(O)Nc4cc(ccc4n5ccnn5)C(F)(F)F)cc2	IC50	1	nM
CHEMBL3671460	510.56	4.08	137.44	CC(C)n1cc(C(=O)c2cncc(NC(=O)Nc3cc(nn3c4cnn(C)c4)C5CC5)c2)c6cncnc16	IC50	1.51	nM
CHEMBL3968335	550.38	6.3	121.08	Cc1n[nH]cc1N=C(O)c2cc(NC(=O)c3cc(c(Cl)cc3Cl)c4ncccc4F)n(n2)c5ccccc5	IC50	1.51	nM
CHEMBL3671412	478.94	3.67	111.89	COCC(C)(C)n1cc(C(=O)c2cncc(NC(=O)Cc3ccc(Cl)cn3)c2)c4cncnc14	IC50	1.57	nM
CHEMBL3675940	393.34	3.33	76.52	NC(=O)c1cnn2ccc(nc12)N3CCC[C@@H]3c4cc(F)ccc4C(F)(F)F	IC50	1.6	nM
CHEMBL388978	466.54	4.35	69.45	CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35	IC50	1.7	nM
CHEMBL3676004	422.39	3.29	75.42	C[C@H](NC(=O)c1cnn2ccc(nc12)N3CCCC3c4cncc(F)c4)C(F)(F)F	IC50	1.7	nM
CHEMBL3892605	420.42	4.38	78.91	OC(=Nc1cnn2ccc(nc12)N3CCC[C@H]3c4cc(F)ccc4F)c5ccccn5	IC50	1.7	nM
CHEMBL3675955	412.47	2.63	95.65	CC(C)(C)NC(=O)c1cnn2ccc(nc12)N3CCCC3c4cc(F)cnc4CO	IC50	1.8	nM
CHEMBL3898571	559.96	5.6	131.31	Nc1cccc(CN=C(O)c2cc(NC(=O)c3cc(c(F)cc3Cl)c4ncccc4F)n(n2)c5ccccc5)n1	IC50	2.06	nM
CHEMBL3671150	437.45	3.01	80.35	Cn1cc(CNC(=O)c2cnn3ccc(nc23)N4CCC[C@@H]4c5cc(F)ccc5F)cn1	IC50	2.1	nM
CHEMBL3675936	431.44	1.82	102.99	CC(CO)(CO)NC(=O)c1cnn2ccc(nc12)N3CCC[C@@H]3c4cc(F)ccc4F	IC50	2.25	nM
CHEMBL3675932	429.45	0.79	123.22	OCC(O)CNC(=O)c1cnn2ccc(nc12)N3CCCC3c4cc(F)ccc4CO	IC50	2.4	nM
CHEMBL3676035	401.42	2.46	82.76	C[C@H](O)CNC(=O)c1cnn2ccc(nc12)N3CCC[C@@H]3c4cc(F)ccc4F	IC50	2.4	nM
CHEMBL3675938	467.42	2.31	102.99	OC[C@@H](O)CNC(=O)c1cnn2ccc(nc12)N3CCC[C@@H]3c4cc(F)ccc4C(F)(F)F	IC50	2.53	nM
CHEMBL3675957	356.36	1.2	109.64	NC(=O)c1cnn2ccc(nc12)N3CCCC3c4cc(F)cnc4CO	IC50	2.55	nM
CHEMBL3671156	437.45	2.98	80.35	Fc1ccc(F)c(c1)[C@H]2CCCN2c3ccn4ncc(C(=O)NCCn5ccnc5)c4n3	IC50	2.8	nM
CHEMBL3676097	424.48	2.44	84.53	C[C@@H](NC(=O)c1cnn2ccc(nc12)N3CCC[C@@H]3C4=CC(=CN(C)C4=O)F)C5CC5	IC50	2.8	nM
CHEMBL3673439	568.68	4.46	101.82	COc1ccc(COc2ccc(Cn3c(N)nc4cc(ccc34)c5cnn(CCN6CCOCC6)c5)cc2OC)cc1	IC50	3	nM
CHEMBL2151322	397.41	2.61	113.77	CC(C)Oc1cc(n[nH]1)n2cnc3ccc(N[C@@H](CO)c4ccc(F)cn4)nc23	IC50	3	nM
CHEMBL2113063	423.47	4.5	68.42	C[C@]1(O)C[C@H]2O[C@]1(C)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35	IC50	3	nM
CHEMBL3950400	515.94	5.21	121.08	OC(=NCc1cn[nH]c1)c2cc(NC(=O)c3cc(c(F)cc3Cl)c4ccccn4)n(n2)c5ccccc5	IC50	3.05	nM
CHEMBL3671470	497.44	2.4	146.5	Nc1ncc2c(cn(c2n1)C34CC(C3)C4)C(=O)c5cncc(NC(=O)Cn6cc(nn6)C(F)(F)F)c5	IC50	3.21	nM
CHEMBL3897605	565.4	5.27	123.11	Cn1cc(CN=C(O)c2cc(NC(=O)c3cc(c(Cl)cc3Cl)c4ncccc4F)n(n2)c5ccccc5)nn1	IC50	3.22	nM
CHEMBL3676076	455.49	1.83	112.22	OCC(O)COc1ccc(F)cc1[C@H]2CCCN2c3ccn4ncc(C(=O)NC5CC5)c4n3	IC50	3.3	nM
CHEMBL3923369	468.44	5.78	89.6	CC(C)n1cc(C(=O)c2ccnc(c2)N=C(O)c3cccc(OC(F)(F)F)c3)c4cnccc14	IC50	3.85	nM
CHEMBL3671421	493.96	3.25	137.91	COCC(C)(C)n1cc(C(=O)c2cncc(NC(=O)Cc3ccc(Cl)cn3)c2)c4cnc(N)nc14	IC50	3.88	nM
CHEMBL3666257	444.5	2.93	133.61	CC(C)n1cc(C(=O)c2cncc(NC(=O)Cn3ccc(n3)C4CC4)c2)c5cnc(N)nc15	IC50	3.92	nM
CHEMBL3659502	415.86	4.29	93.54	CC(C)Oc1cc(n[nH]1)n2cnc3cc(Cl)c(N[C@@H](C)c4ccc(F)cn4)nc23	IC50	4	nM
CHEMBL3676094	410.45	2.05	84.53	CN1C=C(F)C=C([C@H]2CCCN2c3ccn4ncc(C(=O)NCC5CC5)c4n3)C1=O	IC50	4.5	nM
CHEMBL3955007	438.51	3.52	99.14	Cc1ncc(F)cc1C2CCCN2c3ccn4ncc(C(=NC5CCC(O)CC5)O)c4n3	IC50	4.7	nM
CHEMBL3925946	387.35	2.37	99.83	OC(=O)C(=O)Nc1cnn2ccc(nc12)N3CCC[C@H]3c4cc(F)ccc4F	IC50	4.7	nM
CHEMBL3927785	528.37	5.32	112.63	C[C@@H](CO)N=C(O)c1cc(NC(=O)c2cc(c(Cl)cc2Cl)c3ncccc3F)n(n1)c4ccccc4	IC50	4.73	nM
CHEMBL3673487	468.52	4.12	110.2	COc1ccc(COc2ccc(Cn3c(N)nc4cc(cnc34)c5cccnc5)cc2OC)cn1	IC50	5	nM
CHEMBL3676005	408.36	2.9	75.42	Fc1cncc(c1)[C@H]2CCCN2c3ccn4ncc(C(=O)NCC(F)(F)F)c4n3	IC50	5	nM
CHEMBL3675952	439.49	3.13	80.99	COCCOc1cc(F)cc(c1)[C@H]2CCCN2c3ccn4ncc(C(=O)NC5CC5)c4n3	IC50	5.37	nM
